id,code,title,media,answer,firstWrong,secondWrong
3457,08080020,Řidiči motorových vozidel mohou vjet do vyznačeného středního pruhu pozemní komunikace:,,"C: Pouze tehdy, pokud je to nutné k objíždění, odbočování nebo vjíždění na  pozemní komunikaci.","A: Kdykoliv, pokud tramvaj neomezí v jízdě nebo jej užít k předjíždění tramvaje, která stojí v zastávce.","B: Při předjíždění pomaleji jedoucích motorových vozidel, ale musí dávat včas znamení o změně směru jízdy."
3461,08080025,Při míjení osvětlených vozidel řidič musí:,,"A: Sledovat jízdu osvětleného vozidla, vyvarovat se pohledu do rozsvícených světel, aby nedošlo k oslnění a krátkodobému výpadku ostrého vidění.","B: Sledovat jízdu pohledem do rozsvícených světel, k oslnění a krátkodobému výpadku ostrého vidění za tak krátkou dobu pohledu nemůže dojít.",C: Sledovat pouze  vlastní směr jízdy. Chování protijedoucích řidičů není nebezpečím.
3465,08080030,Na tomto místě může zastavit a stát:,,"A: Jen vozidlo, které přepravuje osobu těžce postiženou nebo těžce pohybově postiženou, které je označeno speciálním označením a příslušnou registrační značkou.","B: Vozidlo rodinných příslušníků osoby těžce postižené, které ale není označeno speciálním označením.","C: Pokud je parkovací místo volné, může zde zastavit a stát i jiné vozidlo s označením O1."
3467,08080032,Krajnice je část povrchu pozemní komunikace:,,B: Která leží mezi okrajem přilehlého jízdního pruhu a hranou koruny pozemní komunikace.,A: Kde končí pozemní komunikace označená vodorovným dopravním značením (podélnou čarou souvislou).,"C: Kterou se rozumí nezpevněná část vozovky, která není součástí pozemní komunikace."
3469,08080036,Světelný ukazatel nad pozemní komunikací ukazuje:,,A: Nejvyšší dovolenou rychlost jízdy v daném úseku.,B: Nejnižší dovolenou rychlost jízdy v daném úseku.,"C: Okamžitou rychlost jízdy vozidel, která projíždějí daným úsekem."
3473,08100003,"Při jízdě na dálnici jste se stali s vaším automobilem účastníkem dopravní nehody. 
V jakém pořadí budete postupovat?",,"A: Okamžitě zastavíte vozidlo, zabezpečíte místo nehody a poskytnete první pomoc případným poraněným.","B: Okamžitě zastavíte vozidlo, vyhledáte svědky nehody. První pomoc případným poraněným poskytne přivolaná lékařská záchranná služba.","C: Okamžitě zastavíte vozidlo, zavoláte policii, zapnete varovná světla a počkáte ve vozidle na příjezd policie a lékařské záchranné služby."
3474,08100004,Silniční dopravou pro cizí potřeby se rozumí:,,"A: Doprava, při níž vzniká mezi provozovatelem silniční dopravy a osobou, jejíž přepravní potřeba se uspokojuje, závazkový vztah, jehož předmětem je přeprava osob, věcí nebo zvířat.","B: Doprava, jejíž předmětem je přeprava osob, věcí nebo zvířat i bez smluvního závazku.","C: Doprava, při níž vzniká mezi provozovatelem silniční dopravy a osobou jejíž přepravní potřeby uspokojuje závazkový vztah, jehož předmětem je pouze přeprava osob."
3475,08100006,U parkovací brzdy vzduchotlakých brzd s pružinovým brzdovým válcem zajišťuje odbrzdění:,,B: Tlakový vzduch v brzdovém válci.,A: Pružina v brzdovém válci.,C: Vypuštění tlakového vzduchu z válce.
3479,08100011,Silniční linkovou osobní dopravou se rozumí:,,"A: Pravidelné poskytování přepravních služeb na určené trase dopravní cesty, při kterém cestující vystupují a nastupují na předem určených zastávkách.","B: Pravidelné poskytování přepravních služeb za úplatu na trase, při které cestující nastupují a vystupují na místech, která si sami určí.","C: Nepravidelné poskytování přepravních služeb na libovolné trase, při které cestující nastupují a vystupují na předem určených zastávkách"
3583,08100088,"Vyberte dopravní značku, která řidiče upozorňuje na místo, kde je provoz na pozemní komunikaci řízen světelnými signály, které by řidič jinak neočekával, nebo které nejsou s ohledem na místní podmínky viditelné z dostatečné vzdálenosti:",./screenshots/08100088.png,B: .,A: .,C: .
3634,08100094,"Která z vyobrazených dopravních značek neumožňuje řidiči, pokud to ostatní okolnosti provozu na pozemních komunikacích dovolují, jet rychlostí 25 km/h :",./screenshots/08100094.png,A: .,B: .,C: .
3942,08110269,Jak se zachováte v této dopravní situaci?,,"B: Snížím rychlost jízdy. Musím počítat s náhlým vstoupením do vozovky   osob, které vystupují z autobusu.","A: Pojedu stejnou rychlostí jako doposud. Autobus, který zastavil v zastávce, není důvodem ke zvýšené opatrnosti v jízdě.",C: Musím zastavit za autobusem a počkat než vyjede ze zastávky. Potom mohu pokračovat v jízdě.
4021,08120015,Tato dopravní značka upozorňuje na:,,"A: Křižovatku, na které není přednost v jízdě upravena svislými dopravními značkami.","B: Křižovatku, na které je přednost v jízdě dále upravena svislými dopravními značkami.","C: Blízkost železničního přejezdu, který není opatřen železničním zabezpečovacím zařízením."
4022,08120016,Řidič vozidla z výhledu:,,A: Má přednost v jízdě před protijedoucími vozidly.,B: Nemá přednost v jízdě před protijedoucími vozidly.,C: Musí dodržovat označený směr jízdy.
4023,08120017,Řidič vozidla z výhledu:,,A: Musí dát přednost v jízdě vozidlu jedoucímu po kruhovém objezdu a jet ve směru šipek zobrazených na příkazové značce.,B: Má přednost v jízdě před vozidlem jedoucím po kruhovém objezdu pokud dává znamení o změně směru jízdy.,C: Musí vždy na hranici křižovatky zastavit vozidlo a dát přednost v jízdě vozidlu jedoucímu po kruhovém objezdu.
4024,09010007,"Účastníci dopravní nehody, při které došlo ke hmotné škodě na majetku třetí osoby, s výjimkou škody na vozidle, jehož řidič má účast na dopravní nehodě nebo škody na věci přepravované v tomto vozidle:",,A: Jsou povinni vždy ohlásit tuto dopravní nehodu policistovi.,"B: Jsou povinni ohlásit tuto dopravní nehodu policistovi pouze v případě, že je tato škoda vyšší než 100 000 Kč.","C: Nejsou povinni ohlásit tuto dopravní nehodu policistovi, jestliže se dohodnou na míře účasti na způsobené škodě a ohlásí nehodu pojišťovně."
4027,09010006,"Dojde-li při dopravní nehodě k poškození obecně prospěšného zařízení, jsou účastníci dopravní nehody:",,"A: Povinni vždy neprodleně ohlásit tuto událost Policii České republiky, bez ohledu na výši způsobené škody.","B: Povinni neprodleně ohlásit tuto událost Policii České republiky, pouze pokud výše způsobené škody přesahuje částku 50 000 Kč.","C: Povinni neprodleně ohlásit tuto událost Policii České republiky, pouze pokud výše způsobené škody přesahuje částku 100 000 Kč."
4028,09010005,"Účastníci dopravní nehody jsou povinni neprodleně ohlásit tuto událost policistovi, dojde-li při nehodě:",,A: K hmotné škodě převyšující zřejmě na některém ze zúčastněných vozidel včetně přepravovaných věcí částku 100 000 Kč.,B: K hmotné škodě převyšující zřejmě na některém ze zúčastněných vozidel včetně přepravovaných věcí částku 50 000 Kč.,C: K hmotné škodě převyšující zřejmě na některém ze zúčastněných vozidel včetně přepravovaných věcí částku 30 000 Kč.
4030,09010004,Účastníci dopravní nehody jsou povinni neprodleně ohlásit policistovi:,,"A: Nehodu, při níž došlo k usmrcení nebo zranění osoby nebo k hmotné škodě převyšující zřejmě na některém ze zúčastněných vozidel včetně přepravovaných věcí částku 100 000 Kč.","B: Nehodu, při níž došlo k usmrcení nebo zranění osoby; nejsou povinni ohlásit nehodu, při níž došlo jen k hmotné škodě bez ohledu na její výši.",C: Každou nehodu bez ohledu na výši hmotné škody.
4031,09010003,"Dojde-li při dopravní nehodě ke hmotné škodě na některém ze zúčastněných vozidel včetně přepravovaných věcí nižší než 100 000 Kč, jsou účastníci dopravní nehody povinni ohlásit tuto nehodu policistovi:",,A: Jestliže nemohou sami bez vynaložení nepřiměřeného úsilí zabezpečit obnovení plynulosti provozu na pozemních komunikacích.,B: Jestliže nehoda vznikla v důsledku nedání přednosti v jízdě.,C: Jestliže je nutno některé ze zúčastněných vozidel odstranit pomocí odtahové služby.
4032,09010002,"Dojde-li při dopravní nehodě ke hmotné škodě na některém ze zúčastněných vozidel včetně přepravovaných věcí nižší než 100 000 Kč, jsou účastníci dopravní nehody povinni ohlásit tuto nehodu policistovi:",,A: Jestliže při ní došlo k poškození životního prostředí.,B: Pokud o to požádá svědek dopravní nehody.,C: Jestliže při ní vznikla škoda na vozidle hromadné přepravy osob.
4034,09010008,"Dojde-li při dopravní nehodě ke hmotné škodě pouze na vozidle, jehož řidič měl účast na dopravní nehodě nebo ke hmotné škodě na věci přepravované v tomto vozidle nepřevyšující 100 000 Kč:",,A: Nejsou účastnící dopravní nehody povinni ohlásit tuto nehodu policistovi.,B: Jsou účastnící dopravní nehody povinni neprodleně ohlásit tuto nehodu policistovi.,C: Nesmí účastnící dopravní nehody tuto ohlásit policistovi.
4068,09040010,Správná frekvence stlačení hrudní kosti při srdeční masáži je u dospělého:,,B: Přibližně 100 stlačení za minutu.,A: Přibližně 60 stlačení za minutu.,C: Přibližně 160 stlačení za minutu.
4072,09040014,Rychlou zdravotnickou záchranou službu přivoláme na telefonním čísle:,,A: 155.,B: 150.,C: 158.
4076,09040018,Při úrazu hlavy nejvíce poraněného ohrožuje:,,B: Následné bezvědomí.,A: Viditelné krvácení.,C: Zlomeniny kostí lebky.
4115,10040023,Zelená karta:,,"B: je mezinárodní osvědčení prokazující skutečnost, že k vozidlu byla uzavřena smlouva o pojištění odpovědnosti za škodu způsobenou provozem vozidla uvedeného v tomto osvědčení.",A: osvědčuje zaplacení dálničního poplatku.,C: je doklad o kontrole měření emisí.
4118,10040026,Při řízení křižovatky policistou mohou pokračovat v jízdě vozidla:,,A: ke kterým stojí policista bokem.,B: ke kterým stojí policista čelem.,C: ke kterým stojí policista zády.
4120,10040028,Podél nástupního ostrůvku nebo ochranného ostrůvku se jezdí:,,"C: vpravo; vlevo se smí jet jen tehdy, brání-li jízdě vpravo překážka nebo jestliže je to bezpečnější s ohledem na rozměry vozidla nebo nákladu.","A: vpravo i vlevo, pokud je nástupní ostrůvek nebo ochranný ostůvek ve stejné úrovni s vozovkou.",B: vpravo; vlevo se smí jet jen při předjíždění nebo odbočování vlevo.
4121,10040029,Přejíždět z jednoho jízdního pruhu do druhého smí řidič jen tehdy:,,"A: neohrozí-li a neomezí-li řidiče jedoucího v jízdním pruhu, do kterého přejíždí; přitom musí dávat znamení o změně směru jízdy.","B: neohrozí-li řidiče jedoucího v jízdním pruhu, do kterého přejíždí; znamení o změně směru nedává.","C: neohrozí-li a neomezí-li řidiče jedoucího v jízdním pruhu, do kterého přejíždí; znamení o změně směru nedává."
4122,10040030,Za kombinovanou dopravu se považuje systém přepravy při kterém:,,"A: je zboží přepravováno v jedné a téže přepravní jednotce, využije se též železniční a vodní doprava.","B: osoby využívají různých druhů dopravních prostředků, např. autobusu nebo vlaku.",C: se jedná o dopravní obslužnost území ve vnitrostátní silniční dopravě.
4127,10040034,Snížit spotřebu paliva vozidla lze:,,"A: dodržováním tlaku vzduchu v pneumatikách, který je předepsaný výrobcem.",B: použitím dražšího paliva.,C: nepoužíváním nejvyššího převodového stupně.
4130,10040037,Na obrázku není znázorněna dopravní značka:,,"B: ""Hlavní pozemní komunikace"".","A: ""Přechod pro chodce"".","C: ""Dej přednost v jízdě"", s dodatkovou tabulkou."
4131,10040038,Technickou prohlídkou silničního vozidla se rozumí:,,"A: kontrola technického stavu, činnosti ústrojí a zařízení silničního vozidla ve stanici STK.",B: kontrola vylepení nálepky osvědčující technickou způsobilosti vozidla.,C: kontrola vylepení nálepky osvědčující měření emisí.
4293,10060001,"""Řidič"" je:",,"C: ten, kdo řídí motorové nebo nemotorové vozidlo anebo tramvaj.","A: pouze ten, kdo řídí motorové vozidlo.","B: ten, kdo řídí motorové nebo nemotorové vozidlo, ne však tramvaj."
4294,10060002,"""Chodec"":",,"B: Je i osoba, která se pohybuje na kolečkových bruslích nebo obdobném sportovním vybavení.",A: Je výhradně kráčející osoba.,"C: Není osoba, která se pohybuje na lyžích, kolečkových bruslích nebo obdobném sportovním vybavení."
4299,10060007,"""Zastavit"" znamená:",,B: uvést vozidlo do klidu na dobu nezbytně nutnou k neprodlenému nastoupení nebo vystoupení přepravovaných osob anebo k neprodlenému naložení nebo složení nákladu.,A: uvést vozidlo do klidu před světelným signálem nebo železničním přejezdem.,C: uvést vozidlo do klidu na dobu nutnou k vyřízení osobních nebo pracovních záležitostí řidiče nebo přepravovaných osob.
4300,10060008,"""Zastavit"" znamená:",,C: uvést vozidlo do klidu na dobu nezbytně nutnou k neprodlenému nastoupení nebo vystoupení přepravovaných osob anebo k neprodlenému naložení nebo složení nákladu.,A: uvést vozidlo do klidu na dobu nepřesahující 5 minut.,"B: uvést vozidlo do klidu z důvodu nezávislého na vůli řidiče (před světelnými signály, železničním přejezdem apod.)."
4302,10060010,"""Zastavit"" znamená:",,A: uvést vozidlo do klidu na dobu nezbytně nutnou k neprodlenému nastoupení nebo vystoupení přepravovaných osob anebo k neprodlenému naložení nebo složení nákladu.,B: zastavit vozidlo z důvodu dávání přednosti chodcům na vyznačených přechodech pro chodce nebo vozidlům na křižovatce.,C: uvést vozidlo do klidu na dobu nejvýše 10 minut.
4303,10060011,"""Obec"":",,"C: je zastavěné území, jehož začátek a konec je na pozemní komunikaci označen příslušnými dopravními značkami; na účelových komunikacích se značky neosazují.","A: je území vyznačené v mapě, musí mít název a je označeno dopravní značkou ""Nejvyšší dovolená rychlost"".","B: je zastavěné území, jehož začátek a konec je na pozemní komunikaci označen příslušnými dopravními značkami,které se vždy umísťují na účelových komunikacích."
4304,10060012,"""Zastavit vozidlo"" znamená:",,B: přerušit jízdu z důvodu nezávislého na vůli řidiče.,A: uvést vozidlo do klidu nad dobu povolenou pro zastavení.,C: uvést vozidlo do klidu pro neprodlené nastoupení nebo vystoupení přepravovaných osob.
4305,10060013,"""Zastavit vozidlo"" znamená:",,A: přerušit jízdu z důvodu nezávislého na vůli řidiče.,"B: přerušit jízdu pro nastoupení a vystoupení přepravovaných osob, složení nebo naložení nákladu.",C: zastavit na dobu delší než 3 minuty.
4306,10060014,"""Dát přednost v jízdě"" znamená:",,"C: povinnost řidiče nezahájit jízdu nebo jízdní úkon nebo v nich nepokračovat, jestliže by řidič, který má přednost v jízdě, musel náhle změnit směr nebo rychlost jízdy.","A: povinnost řidiče vždy zastavit vozidlo, jestliže do křižovatky přijíždí po hlavní pozemní komunikaci motorové vozidlo nebo tramvaj; nemotorovým vozidlům přednost v jízdě nedává.",B: povinnost řidiče nezahájit jízdu nebo jízdní úkon nebo v nich nepokračovat pouze na křižovatkách rozlišených dopravními značkami.
4307,10060015,"""Silnice pro motorová vozidla"":",,"C: je pozemní komunikace označená dopravní značkou ""Silnice pro motorová vozidla"".",A: je každá pozemní komunikace s výjimkou dálnic.,"B: je silnice označená dopravní značkou ""Rychlostní komunikace""."
4308,10060016,"""Silnice pro motorová vozidla"":",,"A: je pozemní komunikace označená dopravní značkou ""Silnice pro motorová vozidla"".","B: je pozemní komunikace označená dopravní značkou ""Nejvyšší dovolená rychlost"".","C: je pozemní komunikace, kterou nemotorová vozidla smějí užívat pouze ve stanovené době."
4309,10060017,"""Silnice pro motorová vozidla"":",,"B: je pozemní komunikace označená dopravní značkou ""Silnice pro motorová vozidla"".","A: je místní pozemní komunikace označená dopravní značkou ""Dálnice"".",C: je účelová pozemní komunikace určená pro rychlou jízdu motorových vozidel.
4310,10060018,"""Připojovací pruh"":",,C: je přídatný jízdní pruh určený pro zařazování vozidel do jízdního proudu průběžného pruhu.,A: je jízdní pruh připojený pro předjíždění nemotorových vozidel.,B: je přídatný jízdní pruh určený pro vyjíždění z průběžného jízdního pruhu.
4311,10060019,"""Připojovací pruh"":",,A: je přídatný jízdní pruh určený pro zařazování vozidel do jízdního proudu průběžného pruhu.,"B: je jízdní pruh, připojený pro zastavení nebo nouzové zastavení.",C: je přídatný jízdní pruh určený pro bezpečné otáčení vozidel.
4312,10060020,"""Připojovací pruh"":",,B: je přídatný jízdní pruh určený pro zařazování vozidel do jízdního proudu průběžného pruhu.,"A: je jízdní pruh, připojený mezi pravý a levý jízdní pruh, určený pro předjíždění vozidel na přehledných místech pozemní komunikace.","C: je jízdní pruh, připojený pro bezpečné couvání a otáčení nebo zastavení a stání."
4313,10060021,"""Křižovatka"":",,"B: je místo, v němž se pozemní komunikace protínají nebo spojují; za křižovatku se nepovažuje vyústění polní nebo lesní cesty nebo jiné účelové komunikace na jinou pozemní komunikaci.","A: je místo, v němž se protínají nebo spojují pozemní komunikace; za křižovatku se považuje i vyústění polní nebo lesní cesty.","C: je místo, v němž se protínají nebo spojují dvě pozemní komunikace; za křižovatku se nepovažuje místo, které není označeno dopravní značkou ""Křižovatka""."
4314,10060022,"""Křižovatka"":",,"A: je místo, v němž se pozemní komunikace protínají nebo spojují; za křižovatku se nepovažuje vyústění polní nebo lesní cesty nebo jiné účelové komunikace na jinou pozemní komunikaci.","B: je místo, v němž se protínají nebo spojují nejvýše tři pozemní komunikace; za křižovatku se považuje i vyústění polní nebo lesní cesty.","C: je místo, v němž se protínají pozemní komunikace; za křižovatku se nepovažuje místo, kde se pozemní komunikace spojují."
4315,10060023,"""Křižovatka"":",,"B: je místo, v němž se pozemní komunikace protínají nebo spojují; za křižovatku se nepovažuje vyústění polní nebo lesní cesty nebo jiné účelové komunikace na jinou pozemní komunikaci.","A: je místo, v němž se pozemní komunikace protínají nebo spojují; za křižovatku se nepovažuje kruhový objezd.","C: je místo, v němž se spojují nejvýše dvě pozemní komunikace; za křižovatku se nepovažuje místo, kde se pozemní komunikace protínají."
4316,10060024,"""Tramvajový pás"":",,B: je část pozemní komunikace určená především pro provoz tramvají.,A: není součástí pozemní komunikace.,C: je část pozemní komunikace vždy zvýšená nad úroveň vozovky.
4317,10060025,"""Tramvajový pás"":",,A: je část pozemní komunikace určená především pro provoz tramvají.,B: je část pozemní komunikace určená pro provoz tramvají; za tramvajový pás se nepovažuje pouze jedna kolej pro oba směry jízdy.,"C: je součástí pozemní komunikace, která je vždy označena jako hlavní pozemní komunikace."
4318,10060026,"""Obec"":",,"B: je zastavěné území, jehož začátek a konec je na pozemní komunikaci označen příslušnými dopravními značkami; na účelových komunikacích se značky neosazují.","A: je území od první stavby do ukončení obce označené dopravní značkou ""Konec nejvyšší dovolené rychlosti"".","C: je zastavěné území, označené dopravní značkou ""Zóna s dopravním omezením"" a dopravní značkou ""Konec zóny s dopravním omezením""."
4319,10060027,"""Doklad totožnosti"":",,"B: je doklad, kterým občan České republiky nebo cizinec prokazuje svoji totožnost podle zvláštního právního předpisu.","A: je každý doklad, na kterém je uvedeno jméno, příjmení a trvalý pobyt.",C: je pouze občanský průkaz.
4320,10060028,"""Doklad totožnosti"":",,"C: je doklad, kterým občan České republiky nebo cizinec prokazuje svoji totožnost podle zvláštního právního předpisu.","A: je každý doklad, na kterém je fotografie držitele tohoto dokladu.","B: je pouze občanský průkaz, kterým občan České republiky nebo cizinec prokazuje svoji totožnost."
4321,10060029,"""Nemotorové vozidlo"" je:",,"C: Přípojné vozidlo a vozidlo pohybující se pomocí lidské nebo zvířecí síly, například jízdní kolo, ruční vozík nebo potahové vozidlo.",A: Pouze přípojné a potahové vozidlo.,B: Pouze ruční vozík nebo jízdní kolo.
4322,10060030,"""Přejezd pro cyklisty"":",,A: je místo na pozemní komunikaci určené pro přejíždění cyklistů přes pozemní komunikaci vyznačené příslušnou dopravní značkou.,B: je místo na pozemní komunikaci určené pro přejíždění cyklistů přes silnici pro motorová vozidla.,C: je vždy mimo úroveň vozovky.
4323,10060031,"""Řidič"" je:",,"A: ten, kdo řídí motorové nebo nemotorové vozidlo anebo tramvaj.","B: ten, kdo řídí pouze motorové vozidlo a trolejbus.","C: ten, kdo řídí motorové nebo nemotorové vozidlo, ne však tramvaj nebo trolejbus."
4324,10060032,"""Řidič"" je:",,"C: ten, kdo řídí motorové nebo nemotorové vozidlo anebo tramvaj.","A: ten, kdo řídí pouze motorové vozidlo a tramvaj.","B: pouze ten, kdo řídí motorové vozidlo; za řidiče se nepovažuje ten, kdo řídí nemotorové vozidlo nebo tramvaj."
4325,10060033,"""Vozidlo"":",,"B: je motorové vozidlo, nemotorové vozidlo nebo tramvaj.","A: je pouze motorové vozidlo, poháněné vlastní pohonnou jednotkou.",C: je každé vozidlo s výjimkou tramvaje.
4326,10060034,"""Nemotorové vozidlo"":",,"B: Je přípojné vozidlo a vozidlo pohybující se pomocí lidské nebo zvířecí síly, například jízdní kolo, ruční vozík nebo potahové vozidlo",A: Je pouze jízdní kolo nebo ruční vozík.,"C: Je vozidlo pohybující se pomocí lidské nebo zvířecí síly, například jízdní kolo nebo ruční vozík; s výjimkou potahového a přípojného vozidla."
4327,10060035,"""Chodec"":",,"A: Je i osoba, která vede psa.","B: Není osoba, která se pohybuje pomocí ručního nebo motorového vozíku pro invalidy.","C: Není osoba, která se pohybuje na kolečkových bruslích nebo obdobném sportovním vybavení."
4328,10060036,"""Účastník provozu na pozemních komunikacích"":",,"B: je každý, kdo se přímým způsobem účastní provozu na pozemních komunikacích.",A: je pouze řidič motorových vozidel a chodec.,"C: je každý, kdo se účastní provozu na pozemních komunikacích s výjimkou dětí."
4329,10060037,"""Vozka"":",,"A: je řidič, který řídí potahové vozidlo.",B: se nepovažuje za řidiče.,C: řídí zvláštní vozidlo a nemusí dodržovat některá ustanovení zákona.
4330,10060038,"""Motorové vozidlo"":",,C: je nekolejové vozidlo poháněné vlastní pohonnou jednotkou a trolejbus.,A: je pouze vozidlo poháněné vlastním motorem.,"B: je vozidlo poháněné vlastní pohonnou jednotkou, tramvaj a trolejbus."
4331,10060039,"""Motorové vozidlo"":",,A: je nekolejové vozidlo poháněné vlastní pohonnou jednotkou a trolejbus.,"B: je vozidlo poháněné vlastní pohonnou jednotkou, ne však trolejbus.",C: je vozidlo poháněné vlastní pohonnou jednotkou a tramvaj.
4332,10060040,"""Jízdní souprava"":",,A: je souprava složená z jednoho nebo více motorových vozidel a jednoho nebo více přípojných vozidel.,B: je složená z jednoho motorového vozidla s tažným zařízením.,C: je souprava více přípojných vozidel.
4333,10060041,"""Jízdní souprava"":",,C: je souprava složená z jednoho nebo více motorových vozidel a jednoho nebo více přípojných vozidel.,A: musí být složena vždy jen z jednoho motorového vozidla a jednoho přípojného vozidla.,B: nemůže být složena z více než jednoho motorového a dvou přípojných vozidel.
4335,10060043,"""Stát"" znamená:",,C: uvést vozidlo do klidu nad dobu povolenou pro zastavení.,A: uvést vozidlo do klidu na dobu více než 30 minut.,B: uvést vozidlo do klidu na dobu neurčitou.
4336,10060044,"""Stát"" znamená:",,C: uvést vozidlo do klidu nad dobu povolenou pro zastavení.,A: zastavit na dobu přesahující 10 minut.,B: zastavit vozidlo na vyhrazeném parkovišti.
4337,10060045,"""Stát"" znamená:",,A: uvést vozidlo do klidu nad dobu povolenou pro zastavení.,B: zastavit vozidlo u pravého okraje vozovky.,C: zastavit před světelným signálem nebo železničním přejezdem.
4338,10060046,"""Zastavit vozidlo"" znamená:",,B: přerušit jízdu z důvodu nezávislého na vůli řidiče.,"A: přerušit jízdu z důvodů vyvolaných provozem na pozemních komunikacích, maximálně však na dobu 3 minut.",C: uvést vozidlo do klidu nad dobu povolenou pro stání.
4339,10060047,"""Dálnice"":",,"B: je pozemní komunikace označená dopravní značkou ""Dálnice"".",A: je každá pozemní komunikace o třech nebo více jízdních pruzích vyznačených na vozovce v jednom směru jízdy.,"C: je pozemní komunikace označená dopravní značkou ""Dálnice"" nebo dopravní značkou ""Silnice pro motorová vozidla""."
4340,10060048,"""Dálnice"":",,"A: je pozemní komunikace označená dopravní značkou ""Dálnice"".","B: je pozemní komunikace o více než dvou jízdních pruzích vyznačených na vozovce v jednom směru jízdy; je označena dopravní značkou ""Nejvyšší dovolená rychlost"".","C: je pozemní komunikace označená dopravní značkou ""Silnice I. třídy""."
4341,10060049,"""Jízdní pruh"" je část vozovky:",,C: dovolující jízdu vozidel v jednom jízdním proudu za sebou.,A: vždy vyznačená vodorovnou dopravní značkou.,"B: široká nejméně 3,5 m."
4342,10060050,"""Krajnice"":",,"B: je část povrchu pozemní komunikace ležící mezi okrajem přilehlého jízdního pruhu a hranou koruny pozemní komunikace, skládá se zpravidla ze zpevněné a nezpevněné části.","A: je část vozovky, na kterou je ve všech případech zakázáno vjíždět.","C: je část povrchu pozemní komunikace, která je vždy označena dopravní značkou ""Nebezpečná krajnice""."
4343,10060051,"""Krajnice"":",,"A: je část povrchu pozemní komunikace ležící mezi okrajem přilehlého jízdního pruhu a hranou koruny pozemní komunikace, skládá se zpravidla ze zpevněné a nezpevněné části.","B: je část povrchu pozemní komunikace, která je určena pro povolené předjíždění vpravo.","C: je vždy nezpevněná část vozovky, na kterou je zakázáno vjíždět."
4344,10060052,"""Krajnice"":",,"B: je část povrchu pozemní komunikace ležící mezi okrajem přilehlého jízdního pruhu a hranou koruny pozemní komunikace, skládá se zpravidla ze zpevněné a nezpevněné části.",A: je část povrchu pozemní komunikace určená výhradně pro jízdu nemotorových vozidel.,"C: je vždy zpevněná část vozovky mezi okrajem přilehlého jízdního pruhu a hranou koruny vozovky, určená pro zastavení, otáčení a předjíždění vpravo."
4345,10060053,"""Krajnice"":",,"B: je část povrchu pozemní komunikace ležící mezi okrajem přilehlého jízdního pruhu a hranou koruny pozemní komunikace, skládá se zpravidla ze zpevněné a nezpevněné části.",A: je část povrchu pozemní komunikace při pravém nebo levém okraji jízdního pruhu.,"C: je vždy zpevněná část vozovky při pravém okraji pozemní komunikace, na které je zakázána jízda nemotorových vozidel."
4346,10060054,"""Průběžný pruh"":",,"A: je jízdní pruh probíhající v původním směru (bez odbočení) křižovatkou nebo v místě, kde se mění počet jízdních pruhů.","B: je střední jízdní pruh tam, kde jsou na vozovce vyznačeny alespoň tři jízdní pruhy v jednom směru jízdy.","C: je jízdní pruh, který je po ukončení znovu obnoven a vyznačen na vozovce."
4347,10060055,"""Průběžný pruh"":",,"C: je jízdní pruh probíhající v původním směru (bez odbočení) křižovatkou nebo v místě, kde se mění počet jízdních pruhů.","A: je jízdní pruh označený svislou dopravní značkou ""Okruh"" nebo ""Změna směru okruhu"".","B: je jízdní pruh probíhající obcí od jejího začátku až do ukončení dopravní značkou ""Konec obce""."
4348,10060056,"""Železniční přejezd"":",,"A: je místo, kde se úrovňově kříží pozemní komunikace se železnicí, popřípadě s jinou dráhou ležící na samostatném tělese, a označené příslušnou dopravní značkou.","B: je místo, kde se úrovňově kříží pozemní komunikace se železnicí a příslušnou dopravní značkou se neoznačuje.","C: je místo, kde se úrovňově kříží pozemní komunikace se železnicí a je vždy označeno dopravní značkou ""Stůj, dej přednost v jízdě""."
4349,10060057,"""Železniční přejezd"":",,"C: je místo, kde se úrovňově kříží pozemní komunikace se železnicí, popřípadě s jinou dráhou ležící na samostatném tělese, a označené příslušnou dopravní značkou.","A: je místo, kde se mimoúrovňově kříží pozemní komunikace se železnicí, popřípadě s železniční vlečkou, označené dopravní značkou ""Dej přednost v jízdě"".","B: je místo, kde se při křížení s železnicí vždy užívá závor a zabezpečovacího zařízení."
4350,10060058,"""Přechod pro chodce"":",,"B: je místo na pozemní komunikaci určené pro přecházení chodců, vyznačené příslušnou dopravní značkou.","A: je místo na vozovce, určené pro přecházení chodců, které může být označeno dopravní značkou.","C: je místo vyznačené dopravními knoflíky, které může být doplněno symbolem kráčejícího chodce."
4351,10060059,"""Přechod pro chodce"":",,"C: je místo na pozemní komunikaci určené pro přecházení chodců, vyznačené příslušnou dopravní značkou.","A: je místo na vozovce určené pro přecházení chodců, které však nesmějí k přecházení vozovky užívat osoby hluchoslepé.","B: je místo na pozemní komunikaci určené pro přecházení chodců, které vždy musí být řízeno světelnými signály."
4352,10060060,"""Přechod pro chodce"":",,"A: je místo na pozemní komunikaci určené pro přecházení chodců, vyznačené příslušnou dopravní značkou.","B: je místo na pozemní komunikaci určené pro přecházení chodců, které nesmí být řízeno akustickými signály.","C: je místo na pozemní komunikaci určené pro přecházení chodců, které musí být vždy označeno přerušovaně svítícím světelným signálem ve tvaru kráčejícího chodce."
