code,change_date,question,media,right_answer,first_wrong_answer,second_wrong_answer
[06060401],(16.06.2006),"Vyžadují-li provozní nebo jiné závažné důvody, aby osoby při vystupování z autobusu mimo zastávku vstoupily do vozovky:",,Je dopravce oprávněn zastavovat ostatní vozidla.,Je dopravce povinen umístit za stojící autobus přenosný výstražný trojúhelník.,Je každý cestující z autobusu starší 18 let oprávněn zastavovat ostatní vozidla.
[06060402],(16.06.2006),Častou příčinou těžkých nehod na dálnici je:,,Únava pramenící z nedostatečného odpočinku a následný mikrospánek řidiče.,Pomalá jízda.,Jízda v jízdním pruhu pro pomalá vozidla.
[06060404],(16.06.2006),Jako řidič auta z výhledu v dané situaci:,/Vestnik/GetImageQuestion/0251_6328027405304.swf.mp4,"Musíte zejména sledovat světelnou signalizaci a chování odbočujících řidičů v protisměru, i když Vám musejí dát přednost v jízdě.","Musíte sledovat světelnou signalizaci a chování odbočujících řidičů v protisměru, jimž musíte dát přednost v jízdě.",Musíte na příkaz dopravní značky odbočit vpravo.
[06060405],(16.06.2006),Za touto dopravní značkou:,/Vestnik/GetImageQuestion/0066_6328288094196.swf.mp4,Může řidič zastavit na dobu nezbytně nutnou k neprodlenému nastoupení nebo vystoupení přepravovaných osob anebo k neprodlenému naložení nebo složení nákladu; stát tam však nesmí.,Nesmí řidič ani zastavit na dobu nezbytně nutnou k neprodlenému nastoupení nebo vystoupení přepravovaných osob anebo k neprodlenému naložení nebo složení nákladu.,"Nesmí řidič zastavit, stát ani zastavit vozidlo."
[06060406],(16.06.2006),Za touto dopravní značkou:,/Vestnik/GetImageQuestion/0046_6328287966676.swf.mp4,Je řidiči zakázáno jet rychlostí více než 30 km/h.,"Je řidiči přikázáno jet rychlostí nejméně 30 km/h, pokud s ohledem na provozní podmínky lze této rychlosti dosáhnout.",Je řidiči doporučeno řidiči jet rychlostí nejvýše 30 km/h.
[06060407],(31.12.2015),Ve vyobrazené situaci:,/Vestnik/GetImageQuestion/0049_6328287975710.swf.mp4,"Musí řidič přizpůsobit jízdu s předpokladem, že za horizontem bude snižovat rychlost jízdy nebo zastavovat před přechodem pro chodce.","Musí řidič snížit rychlost jízdy, neboť je upozorněn dopravní značkou na úsek pozemní komunikace, kde místní podmínky činí klesání nebezpečným.","Musí řidič snížit rychlost jízdy z důvodu umělé nerovnosti na vozovce, jejímž účelem je zejména snížení rychlosti jedoucích vozidel."
[06060408],(16.06.2006),Řidič vozidla z výhledu:,/Vestnik/GetImageQuestion/0231_6328027314620.swf.mp4,Nesmí pokračovat v jízdě křižovatkou. Má za povinnost zastavit vozidlo před příčnou čárou souvislou.,"Může pokračovat v jízdě křižovatkou, dává znamení o změně směru včas a v dostatečné míře a je na hlavní pozemní komunikaci.","Může pokračovat v jízdě křižovatkou; je v dostatečné vzdálenosti od křižovatky a na světelném signalizačním zařízení již svítí signál ""Připravit k jízdě""."
[06060410],(16.06.2006),Tímto směrovým sloupkem může být:,/Vestnik/GetImageQuestion/Z11d_6328528629103.jpg,"Vymezeno místo, kde účelová pozemní komunikace (např. polní cesta) vyúsťuje na jinou pozemní komunikaci.",Označeno místo častých dopravních nehod.,Zvýrazněna či nahrazena vodorovná dopravní značka podélná čára souvislá.
[06060411],(16.06.2006),Tento směrový sloupek:,/Vestnik/GetImageQuestion/Z11c_6328602536507_127948949650736852.jpg,Vymezuje vyústění účelové pozemní komunikace na jinou pozemní komunikaci.,Upozorňuje řidiče na nezpevněnou krajnici.,"Označuje kluzký úsek pozemní komunikace, kde hrozí smyk vozidla."
[06060412],(18.05.2006),"Na vozovce je velká kaluž vody, kterou s motocyklem musíte projet. Jak se zachováte?",,"Výrazně snížíte rychlost jízdy, nohy necháte na stupačkách a pomalu projedete kaluží.","Nebudete brzdit, jen zvednete nohy ze stupaček a projedete kaluží.",Objedu kaluž přes chodník nebo krajnici vozovky.
[06060413],(16.06.2006),Řidič vozidla z výhledu:,/Vestnik/GetImageQuestion/0029_6328001378782.swf.mp4,"Nemusí dát přednost v jízdě červenému vozidlu jedoucímu zprava, protože toto vozidlo se pohybuje v přípojovacím pruhu.","Musí dát přednost v jízdě červenému vozidlu, protože toto vozidlo přijíždí zprava.",Musí snížením rychlosti jízdy umožnit plynulou jízdu červenému vozidlu jedoucímu zprava.
[06060414],(20.05.2006),"Blížíte se k místu, kde si děti hrají na chodníku. Jak se musíte zachovat?",/Vestnik/GetImageQuestion/5014_6328096990560.swf.mp4,Podle okolností zpomalit jízdu a být připraven brzdit.,"Pokračovat v jízdě stejnou rychlostí, abych neomezil vozidla za sebou.",Dát výstražné zvukové znamení a pokračovat v jízdě.
[06060415],(16.06.2006),Lze za nejbližší dopravní značkou zastavit za účelem neprodleného vystoupení přepravovaných osob?,/Vestnik/GetImageQuestion/0052_6328288024898.swf.mp4,Ano.,Ne.,
[06060416],(16.06.2006),Lze před nejbližší dopravní značkou zastavit za účelem neprodleného vyložení nákladu?,/Vestnik/GetImageQuestion/0052_6328602691306_127948965130855049.swf.mp4,Ne.,Ano.,
[06060418],(16.06.2006),Při tomto pokynu policisty je řidič:,/Vestnik/GetImageQuestion/0401_6328346094214.swf.mp4,"Povinen připravit se k jízdě, pokud jede ze směru, pro který byl provoz předtím zastaven.","Povinen zastavit vozidlo, ať přijíždí z kteréhokoliv směru jízdy; odbočit vlevo je povolené.","Oprávněn pokračovat v jízdě jen přímým směrem, bez možnosti odbočení."
[06060419],(02.02.2016),Za první skupinou dopravních značek:,/Vestnik/GetImageQuestion/0193_6328604630505.swf.mp4,Musí řidič vozidla z výhledu na nejbližší křižovatce odbočit vpravo nebo vlevo.,"Může řidič vozidla z výhledu pokračovat v jízdě v přímém směru, neohrozí-li řidiče jedoucího na křižovatce zleva.",Bude řidič vozidla z výhledu vjíždět na kruhový objezd.
[06060420],(16.06.2006),Řidič vozidla z výhledu na vyobrazené křižovatce:,/Vestnik/GetImageQuestion/0172_6328604636868.swf.mp4,Musí dát přednost všem vozidlům přijíždějícím zprava.,Musí dát přednost všem vozidlům přijíždějícím zprava i zleva.,"Má přednost v jízdě před všemi vozidly, přesto ale musí přibrzdit před hranicí křižovatky a přesvědšit se, zda může křižovatkou bezpečně projet."
[06060422],(16.06.2006),Jaké nebezpečí hrozí při jízdě na mokré dlažbě?,,Zvýšené riziko smyku a následného pádu.,"Nebezpečí nehrozí, mají-li pneumatiky předepsanou hloubku dezénu.",Zvýšené riziko sesmeknutí řetězu z důvodu rozstřiku vody.
[06060423],(16.06.2006),Co může vést ke smyku motocyklu při průjezdu zatáčkami?,,Vadné tlumiče motocyklu.,Nedostatečná rychlost jízdy.,Nízká hmotnost motocyklu.
[06060424],(16.06.2006),Co může vést ke smyku vozidla při průjezdu zatáčkami?,,Nízký tlak v pneumatikách.,Jízda při středové dělicí čáře.,Nedostatečná rychlost jízdy.
[06060425],(24.05.2006),Co může vést ke smyku vozidla při průjezdu zatáčkami?,,Velké rozdíly v nahuštění jednotlivých pneumatik.,Malá hmotnost vozidla.,Malá hmotnost nákladu.
[06060427],(16.06.2006),Na téže nápravě musí být používány:,,"Pouze shodné pneumatiky, přičemž shodnou pneumatikou se rozumí pneumatika stejného rozměru, konstrukce, druhu dezénu a značky.",Pneumatiky stejného rozměru a značky.,Pneumatiky stejného rozměru bez ohledu na homologaci a typ dezénu.
[06060428],(16.06.2006),Používání pneumatik s protiskluzovými hroty:,,"Je zakázáno pro všechna vozidla, s výjimkou vozidel záchranné služby.",Je povoleno pouze v zimním období.,Je povoleno pouze v zimním období a jen v horských oblastech.
[06060429],(16.06.2006),Činná plocha pláště pneumatiky v provozu musí mít po celém obvodu a v celé šíři vrchního běhounu jasně viditelný dezén s hloubkou hlavních dezénových drážek:,,"U mopedů nejméně 1,0 mm a u vozidel ostatních kategorií nejméně 1,6 mm.","U všech vozidel nejméně 1,0 mm.","U osobních vozidel 1,5 mm a u nákladních vozidel 2,0 mm."
[06060431],(16.06.2006),Nová přípojná vozidla za osobní automobil:,,Podléhají registraci.,Nepodléhají registraci.,Podléhají registraci pouze na žádost jejich vlastníka.
[06060432],(16.06.2006),Nově registrovaná přípojná vozidla:,,Mají po zaregistrování svou přidělenou registrační značku.,Mají registrační značku shodnou s tažným vozidlem.,Nemusí mít žádnou registrační značku.
[06060434],(16.06.2006),Jiná než předepsaná nebo povolená světelná zařízení:,,Nesmí být na vozidle použita.,"Smí být na vozidle použita pouze za předpokladu, že jejich užití nebude obtěžovat ostatní účastníky provozu na pozemních komunikacích.",Smí být použita pouze při tuningové úpravě vozidla.
[06060438],(16.06.2006),"Jedete za hustého deště za nákladním vozidlem, které intenzivně znečišťuje Vaše přední okno. Jak se zachováte?",,Zvýšíte rozestup mezi vozidly.,Pojedete co nejtěsněji za ním.,Okamžitě zahájíte předjíždění.
[06060439],(16.06.2006),Okamžitá hmotnost jízdní soupravy:,,Nesmí být větší než největší povolená hmotnost jízdní soupravy stanovená při schválení technické způsobilosti tažného vozidla.,Může být větší než největší povolená hmotnost jízdní soupravy stanovená při schválení technické způsobilosti tažného vozidla.,"Může být libovolná, nesmí však překročit limity stanovené prováděcí vyhláškou."
[06060440],(16.06.2006),Pokud přípojné vozidlo svými rozměry po připojení k tažnému vozidlu znemožní řidiči řádný výhled vnějšími zpětnými zrcátky:,,"Tažné vozidlo musí být opatřeno doplňkovými zpětnými zrcátky s větším vyložením nebo jiným zařízením, které zajistí řádný výhled.",Smí být taková souprava v silničním provozu užita pouze na silnicích II. a III. třídy a místních komunikacích.,Smí být taková souprava užívána v silničním provozu.
[06060441],(16.06.2006),Započítává se do největší povolené délky autobusů jakákoliv odnímatelná výbava (např. schrána na lyže atd.)?,,"Ano, započítává.","Ne, nezapočítává.","Ano, ale jen u meziměstských a dálkových autobusů."
[06060442],(16.06.2006),Povinná výbava motorových a přípojných vozidel musí být umístěna ve vozidle:,,Při každém užití vozidla v provozu na pozemních komunikacích.,Pouze pokud je vozidlo přistaveno na STK.,Pouze pokud nepřekáží při běžném užití vozidla.
[06060443],(16.06.2006),Na vozidle mohou být použita jen taková světelná zařízení:,,Která jsou pro danou kategorii předepsána a povolena.,"Která jsou pevně spojena s vozidlem, bez ohledu na jejich počet, barvu a umístění.",Jejichž činnost je signalizována kontrolkou.
[06060444],(16.06.2006),Úprava barvy světla vyzařovaného světelným zařízením vozidla je:,,Zakázána.,Povolena pouze záměnou žárovky jiné barvy.,"Je možná změna jiným způsobem, např. přestříkáním."
[06060445],(16.06.2006),"Nádoby na záložní palivo musí být provedeny tak, aby:",,Palivo nemohlo vytékat při jakékoli poloze nádoby.,Se nedaly ve vozidle zaměnit s jinou nádobou.,Neměly objem větší než 5 litrů.
[06060447],(16.06.2006),Dodatečná montáž předních mlhových světel na vozidlo je možná:,,Pokud montáž odpovídá technickým požadavkům stanoveným mezinárodním předpisem.,Bez omezení.,Není možná.
[06060450],(16.06.2006),K pravidelné technické prohlídce může přistavit vozidlo:,,"Jakákoliv osoba, které je vozidlo svěřeno.",Pouze provozovatel vozidla.,Pouze vlastník vozidla.
[06060451],(16.06.2006),Kontrolní nálepka osvědčující technickou způsobilost vozidla se umísťuje:,,Na zadní tabulku registrační značky.,Na přední tabulku registrační značky.,Podle požadavku zákazníka.
[06060452],(16.06.2006),Projíždíte podél pastviny s pasoucím se dobytkem. Měl(a) byste:,,Předpokládat možnost vběhnutí zvířete do vozovky.,Použít zvukové výstražné znamení.,Zvýšit rychlost jízdy.
[06060453],(17.03.2015),"Proděravěním kontrolní nálepky, osvědčující technickou způsobilost vozidla, se vyznačuje:",,"Rok a měsíc, do kterého platí osvědčení o technické způsobilosti vozidla.",Rok provedení příští pravidelné technické prohlídky.,"Rok, měsíc a den provedení příští pravidelné technické prohlídky."
[06060456],(16.06.2006),Pokud je vozidlo vybaveno indikací defektu a soupravou pro bezdemontážní opravu pneumatiky:,,Nemusí být automobil povinně vybaven náhradním kolem.,Musí být automobil povinně vybaven náhradním kolem.,Musí být automobil povinně vybaven náhradním kolem pouze při provozu na dálnici.
[06060457],(16.06.2006),Předjíždíte jezdce na koni. Před zahájením předjíždění:,,Vezmete v úvahu možnost úleku zvířete a jeho vběhnutí do Vaší jízdní dráhy.,Zvýšíte rychlost jízdy a použijete světelné výstražné znamení; znamení o změně směru jízdy nepoužijete.,Snížíte rychlost jízdy a použijete zvukové výstražné znamení.
[06060458],(16.06.2006),"Používání ochranné výstroje jako rukavic, bot a vhodného oblečení:",,Může u posádky motocyklu výrazně snížit zdravotní následky dopravní nehody.,Je zákonnou podmínkou účasti řidiče motocyklu v silničním provozu.,Je doporučováno jen pro jízdu na motocyklu na dálnicích a silnicích pro motorová vozidla.
[06060459],(16.06.2006),Jedete za pomalu jedoucím vozidlem autoškoly. Jak se zachováte?,,V klidu a trpělivě pojedete za ním a případně jej na vhodném místě předjedete.,"Krátkým přerušovaným rozsvícením dálkových světel jej upozorníte, že omezuje plynulost silničního provozu.",Použijete zvukové výstražné znamení a zvýšenou rychlostí jej předjedete.
[06060460],(16.06.2006),"Jedete za autobusem, který zastavuje v zastávce při pravém okraji vozovky. Jak se zachováte?",,Objedete jej zleva sníženou rychlostí; berete v úvahu možnost zvýšeného pohybu chodců.,"Předjedete jej zvýšenou rychlostí dříve než zastaví, abyste nemusel(a) zohledňovat vystupující cestující.",Zastavíte těsně za ním.
[06060461],(16.06.2006),Řidič vozidla jedoucího před vámi zřejmě zapomněl vypnout znamení o změně směru jízdy vlevo. Jak se zachováte?,,Nebudete takové vozidlo předjíždět.,Upozorníte jej zvukovým výstražným znamením.,Upozorníte jej světelným výstražným znamením.
[06060463],(15.06.2006),Může řidič číst za jízdy z mapy?,,"Ne, zvyšuje se tím riziko dopravní nehody. Řidič se musí věnovat řízení vozidla.","Ano, ale pouze při rychlosti nižší než je 50 km/h.","Ano, s výjimkou jízdy na dálnici."
[06060464],(16.06.2006),Je velmi horký den. Co můžete jako řidič motocyklu očekávat na silnici?,,Rozměklý povrch vozovky a v důsledku toho ztížené ovládání vozidla.,Zvýšený pohyb zvěře v lesních úsecích.,Snížení přilnavosti pneumatik k vozovce vzhledem k jejich vyššímu zahřívání.
[06060465],(16.06.2006),"Na signál se zeleným plným kruhovým světlem ""Volno"":",/Vestnik/GetImageQuestion/0297_6328605243078.swf.mp4,"Smíte odbočit vpravo, přičemž musíte dát přednost chodcům přecházejícím ve volném směru po přechodu pro chodce.","Nesmíte odbočit vpravo, neboť uvedený signál platí pouze pro jízdu v přímém směru a odbočení neumožňuje.","Smíte odbočit vpravo, přičemž chodci přecházející ve volném směru po přechodu pro chodce Vám musí dát přednost."
[06060467],(16.06.2006),Vozidlem se pro účely provozu na pozemních komunikacích rozumí:,,"Každé motorové vozidlo, nemotorové vozidlo i tramvaj.",Pouze nekolejové vozidlo poháněné vlastní pohonnou jednotkou.,"Pouze autobus, trolejbus nebo tramvaj."
[06060468],(16.06.2006),Podél tramvaje se jezdí:,,"Vpravo, pokud není dopravní značkou ""Objíždění tramvaje"" povolena jízda vlevo.","Vpravo; vlevo se smí jet pouze tehdy, když v protisměru nejede žádná tramvaj nebo jiné vozidlo.",Vlevo.
[06060469],(16.06.2006),Řidiči je na dálnici a na silnici pro motorová vozidla zakázáno:,,"Otáčení, couvání a vjíždění na střední dělicí pás včetně míst, kde je pás přerušen.","Couvání; vjíždění na střední dělicí pás a otáčení je dovoleno jen v místech, kde je tento pás přerušen.","Otáčení; couvání a vjíždění na střední dělicí pás je dovoleno jen v místech, kde tento pás není přerušen."
[06060470],(16.06.2006),Řidič nesmí zastavit a stát:,,"Na křižovatce a ve vzdálenosti kratší než 5 m před hranicí křižovatky a 5 m za ní; tento zákaz neplatí v obci na křižovatce tvaru ""T"" na protější straně vyúsťující pozemní komunikace.","V obci na křižovatce tvaru ""T"" na protější straně vyúsťující pozemní komunikace.",Na křižovatce a ve vzdálenosti kratší než 3 m před hranicí křižovatky a 3 m za ní.
[06060471],(16.06.2006),U vlečeného vozidla musí být za snížené viditelnosti rozsvícena:,,Obrysová nebo potkávací světla a při poruše těchto světel musí být vlečené vozidlo na straně ke středu vozovky osvětleno vpředu neoslňujícím bílým světlem a vzadu červeným světlem.,Obrysová nebo potkávací světla a při poruše těchto světel musí být vozidlo na straně ke středu vozovky osvětleno vpředu červeným přerušovaným světlem.,Obrysová světla spolu se zapnutým výstražným světelným zařízením; při poruše obrysových světel lze užít výstražné světelné zařízení samostatně.
[06060472],(03.01.2016),Zákaz vjezdu podle vyobrazené dopravní značky platí pro:,/Vestnik/GetImageQuestion/B17_6328607173804_127949413380432581.jpg,"Vozidla nebo soupravy vozidel, jejichž okamžitá délka včetně nákladu přesahuje vyznačenou mez.",Nákladní vozidla a jejich jízdní soupravy.,Dodávkové a nákladní automobily a jejich jízdní soupravy o nejvyšší povolené hmotnosti  nepřevyšující 7000 kg.
[06060474],(03.01.2016),Tato značka zakazuje vjezd:,/Vestnik/GetImageQuestion/B14_6328607227401_127949418740142866.jpg,"Všech vozidel, jejichž okamžitá hmotnost připadající na nápravu přesahuje údaj uvedený na značce.","Všech vozidel, jejichž okamžitá hmotnost připadající na nápravu nedosahuje údaj uvedený na značce.",Všech přípojných jednonápravových vozidel.
[06060475],(03.01.2016),Tato značka označuje:,/Vestnik/GetImageQuestion/A27_6328607234530_127949419453052297.gif,Místo dopravní nehody.,Místo nebezpečí pádu vozidla z nezpevněné krajnice.,Úsek častých dopravních nehod.
[06060476],(03.01.2016),Vyobrazená dopravní značka:,/Vestnik/GetImageQuestion/B10_6328607246046_127949420604675224.jpg,Zakazuje vjezd ručních vozíků o okamžité šířce větší než 600 mm.,Zakazuje vjezd potahových vozidel.,Upozorňuje na práci na pozemní komunikaci kde jsou používány ruční pracovní stroje.
[06060477],(16.06.2006),"Ve výhledu z motorového vozidla vidíte děti, které si hrají na chodníku. Jak se zachováte?",,Budete s ohledem na možné vběhnutí dětí do vozovky připraven(a) brzdit a podle okolností snížíte rychlost jízdy.,"Protože jsou děti na chodníku, nemáte důvod ke zvýšení opatrnosti ani ke změně způsobu jízdy.",Z dostatečné vzdálenosti upozorníte hrající si děti na možné nebezpečí zvukovým výstražným znamením.
[06060479],(16.06.2006),"Řidič vozidla, které je vybaveno zvláštním výstražným světlem oranžové barvy, smí tohoto světla užívat:",,Pokud by jeho jízdou nebo pracovní činností mohla být ohrožena bezpečnost provozu na pozemních komunikacích.,"Pouze za snížené viditelnosti, například za deště, tmy nebo sněžení, byla-li by jeho jízdou ohrožena bezpečnost.","Vždy, i když není ohrožena bezpečnost provozu na pozemních komunikacích nebo jeho pracovní činnost."
[06060481],(16.06.2006),"Řidič vozidla, které je vybaveno zvláštním výstražným světlem oranžové barvy, smí tohoto světla užívat:",,Pokud by jeho jízdou nebo pracovní činností mohla být ohrožena bezpečnost provozu na pozemních komunikacích.,"Pouze za snížené viditelnosti, například za deště, tmy nebo sněžení, pokud by jeho jízdou byla ohrožena bezpečnost provozu na pozemních komunikacích.","Je-li nutné upozornit ostatní účastníky provozu na hrozící nebezpečí, například při nutnosti náhle snížit rychlost jízdy nebo zastavit vozidlo."
[06060483],(16.06.2006),"Co se rozumí pod pojmem ""defenzivní způsob jízdy""?",,Počítat s chybami ostatních účastníků provozu na pozemních komunikacích.,Trvat na svém právu vyplývajícím ze zákona o provozu na pozemních komunikacích.,Opatrně zastavit na každé křižovatce.
[06060485],(30.12.2015),"Dálnice, silnice a místní komunikace jsou sjízdné, jestliže umožňují bezpečný pohyb silničních a jiných vozidel přizpůsobený:",,Stavebnímu stavu a dopravně technickému stavu těchto pozemních komunikací a povětrnostním situacím a jejich důsledkům.,Schopnostem řidiče reagovat na nenadálé situace v silničním provozu.,Jízdním vlastnostem vozidla užitého řidičem v silničním provozu.
[06060487],(16.06.2006),"Silnice jsou sjízdné, jestliže umožňují bezpečný pohyb silničních a jiných vozidel přizpůsobený:",,Stavebnímu stavu a dopravně technickému stavu silnic a povětrnostním situacím a jejich důsledkům.,"Stavebnímu a dopravně technickému stavu silnice, bez ohledu na povětrnostní podmínky.",Možnostem finančního krytí investic z prostředků správce dané pozemní komunikace.
[06060489],(16.06.2006),"Místní komunikace jsou sjízdné, jestliže umožňují bezpečný pohyb silničních a jiných vozidel:",,Přizpůsobený stavebnímu stavu a dopravně technickému stavu silnic a povětrnostním situacím a jejich důsledkům.,"Za mlhy, deště nebo hustého sněžení.",Za snížené viditelnosti.
[06060491],(16.06.2006),"Závadou ve sjízdnosti dálnice se rozumí taková změna v její sjízdnosti, kterou:",,Nemůže řidič vozidla předvídat při pohybu vozidla přizpůsobeném stavebnímu stavu a dopravně technickému stavu dálnice a povětrnostním situacím a jejich důsledkům.,Řidič nemohl zjistit z dopravního zpravodajství.,Kterou vyvolal hustý provoz na dálnici.
[06060493],(30.12.2015),"Závadou ve sjízdnosti silnice se rozumí taková změna v její sjízdnosti, kterou:",,Nemůže řidič vozidla předvídat při pohybu vozidla přizpůsobeném stavebnímu stavu a dopravně technickému stavu silnice a povětrnostním situacím a jejich důsledkům.,Vyvolal uježděný sníh ležící na vozovce.,Mohl řidič při náležité obezřetnosti předvídat.
[06060494],(16.06.2006),Které z následujících motorových vozidel smíte řídit na základě řidičského oprávnění skupiny D:,,"Motorové vozidlo určené pro přepravu osob, s deseti místy k sezení, jehož maximální přípustná hmotnost je 3.350 kg.","Motorové vozidlo určené pro přepravu nákladu, se dvěma místy k sezení, jehož maximální přípustná hmotnost je 3.700 kg.",Motocykl o objemu válců nepřesahujícím 125 cm3 a o výkonu nejvýše 11 kW.
[06060499],(16.06.2006),Které z následujících motorových vozidel nesmíte řídit s řidičským oprávněním skupiny B:,,"Motorové vozidlo určené pro přepravu osob, s deseti místy k sezení.","Motorové vozidlo určené pro přepravu osob, s pěti místy k sezení, jehož maximální přípustná hmotnost je 1.850 kg.","Motorové vozidlo určené pro přepravu nákladu, se třemi místy k sezení, jehož maximální přípustná hmotnost je 3.450 kg."
[06060502],(16.06.2006),Jste řidičem vozidla z výhledu. Ve vyobrazené dopravní situaci:,/Vestnik/GetImageQuestion/5009_6327784464235.swf.mp4,"Smíte odbočit vlevo, ale musíte dát přednost chodcům přecházejícím ve volném směru po přechodu pro chodce.","Smíte odbočit vlevo, aniž byste někomu musel(a) dávat přednost.","Nesmíte odbočit vlevo, neboť zelený plný kruhový světelný signál ""Volno"" umožňuje projet křižovatku pouze v přímém směru."
[06060505],(16.06.2006),Jste řidičem vozidla z výhledu. Na vyobrazené křižovatce:,/Vestnik/GetImageQuestion/5036_6328607692214.swf.mp4,Musíte dát přednost v jízdě oběma přijíždějícím vozidlům. Jako první projede křižovatkou protijedoucí červený automobil.,"Musíte dát přednost v jízdě protijedoucímu červenému vozidlu. Následně projedete před zeleným nákladním automobilem, který Vám musí dát přenost v jízdě.","Projedete křižovatkou současně s protijedoucím červeným vozidlem, před zeleným nákladním automobilem, který Vám musí dát přednost v jízdě."
[06060506],(20.09.2018),Je silný dešť důvodem ke snížení rychlosti jízdy?,,"Ano, může dojít ke ztrátě přilnavosti pneumatik a prodlužuje se i brzdná dráha.","Ne, pokud mají pneumatiky alespoň minimální stanovenou hloubku dezénu.","Ano, ale jen u vozidel, která nejsou vybavena protiblokovacím systémem brzd (ABS)."
[06060509],(16.06.2006),Které z následujících motorových vozidel smíte řídit s řidičským oprávněním skupiny B:,,"Motorové vozidlo určené pro přepravu osob, s šesti místy k sezení, jehož maximální přípustná hmotnost je 2.200 kg.",Motocykl o objemu válců 50 cm3 a o výkonu 5 kW.,"Motocykl o objemu válců 125 cm3, jehož konstrukční rychlost je 90 km/h."
[06060510],(16.06.2006),Které z následujících motorových vozidel smíte řídit na základě řidičského oprávnění skupiny C:,,"Motorové vozidlo určené pro přepravu nákladu, se dvěma místy k sezení, jehož maximální přípustná hmotnost je 3.700 kg.","Motorové vozidlo určené pro přepravu osob, s patnácti místy k sezení, jehož maximální přípustná hmotnost je 6.350 kg.",Motocykl o objemu válců nepřesahujícím 125 cm3 a o výkonu nejvýše 11 kW.
[06060513],(16.06.2006),Tabulku registrační značky umístí vlastník nebo provozovatel vozidla:,,Do místa určeného konstrukčním řešením vozidla.,Na kteréhokoliv místo na přídi nebo zádi vozidla; přitom však nesmí zakrýt předepsané osvětlení vozidla.,Na kterékoliv viditelné místo na vozidle.
[06060514],(16.06.2006),Tabulku registrační značky umístí vlastník nebo provozovatel vozidla:,,"Tak, aby při běžném provozu na pozemních komunikacích nedošlo k její ztrátě.","Tak, aby ani v případě vážné dopravní nehody nemohlo dojít k její ztrátě.","Tak, že ji vždy za použití šroubů nebo nýtů pevně spojí s karoserií."
[06060515],(16.06.2006),Na tabulku registrační značky:,,"Nesmí být umístěny žádné nápisy nebo vyobrazení, které by narušily její čitelnost nebo rozlišovací schopnost, není-li stanoveno jinak.",Smí být umístěny pouze státní znak České republiky nebo vyobrazení státní vlajky České republiky.,"Smí být umisťovány pouze předměty, jejichž plocha nepřesahuje 5 cm2."
[06060516],(16.06.2006),V těsné blízkosti tabulky registrační značky:,,"Nesmí být umístěny žádné nápisy nebo vyobrazení, které by narušily její čitelnost nebo rozlišovací schopnost, není-li stanoveno jinak.","Lze umístit pouze drobné ozdobné předměty nebo nápisy, pokud jimi tabulka registrační značky není překryta.","Lze umístit pouze reklamní nápisy, které nelze zaměnit s číselným kódem na registrační značce."
[06060524],(17.06.2006),"Jestliže je vozidlo vybaveno tažným zařízením schváleným s odnímatelnou spojovací koulí bez použití nářadí, musí mít tuto kouli odejmutou, pokud:",,Není využívána ke spojení s přípojným vozidlem či jiným zařízením.,Je vozidlo v klidu.,Nebylo tažné zařízení použito po dobu delší než 1 měsíc.
[06060525],(17.06.2006),"Pneumatika náhradního kola, s výjimkou kola pro nouzové dojetí:",,Musí být nahuštěna nejméně na tlak odpovídající nejvyššímu předepsanému huštění pneumatik na vozidle.,Musí být nahuštěna na tlak odpovídající nejnižšímu předepsanému huštění pneumatik na vozidle.,"Může být nahuštěna i na nižší tlak, než je předepsáno pro pneumatiky na vozidle."
[06060526],(17.06.2006),"Pro spojování vozidel do jízdních souprav s nebrzděným přívěsem, jehož největší přípustná hmotnost nepřevyšuje 750 kg, platí že:",,"Okamžitá hmotnost přívěsu nesmí překročit největší povolenou hmotnost pro nebrzděné přívěsy, jež je uvedena v technickém průkazu a osvědčení o registraci konkrétního tažného vozidla.",Hmotnost přívěsu není nijak vázána na technickou specifikaci tažného vozidla.,"Přívěs musí být vzadu viditelně označen symbolem dopravní značky ""Jiné nebezpečí""."
[08080003],(05.08.2008),Chodec na přechodu pro chodce signalizuje úmysl přejít vozovku mávnutím bílou slepeckou holí ve směru přecházení. Jak se zachováte?,,Snížím rychlost jízdy nebo zastavím vozidlo před přechodem pro chodce a umožním chodci nerušené a bezpečné přejití vozovky.,"Budu pokračovat v jízdě, protože nevidomý člověk  bez doprovodu nesmí přecházet vozovku.","Zvukovým výstražným znamením dám najevo, že nemůže přecházet přes vozovku a budu pokračovat v jízdě."
[08080008],(05.08.2008),Světelný ukazatel nad pozemní komunikací ukazuje:,/Vestnik/GetImageQuestion/0011_6335354286101_128624124610107500.swf.mp4,Nejvyšší dovolenou rychlost jízdy pro daný jízdní pruh.,Nejvyšší okamžitou rychlost jízdy v daném jízdním pruhu.,Doporučenou rychlost jízdy pro daný jízdní pruh.
[08080010],(05.08.2008),"Na této frekventované pozemní komunikaci jste se zařadili do levého odbočovacího pruhu. Na křižovatce jste zjistili, že jste měli jet vpravo. Jak se zachováte?",/Vestnik/GetImageQuestion/0248_6335354300952_128624126095420000.swf.mp4,Odbočíte vlevo a budete počítat se zajížďkou.,Zastavíte a pokusíte se couváním zařadit do správného odbočovacího pruhu.,"Zvukovým výstražným znamením upozorníte ostatní řidiče, že odbočujete vpravo."
